🇨🇳港澳台,#genre#
http://ns8.indexforce.com:1935/alsharqiyalive/mystream/playlist.m3u8

#EXTINF:-1 ,沙特阿拉伯Masdar TV
http://streamer12.elementssys.com:8080/SAUDI-Channels/MASDAR_TV/index.m3u8

#EXTINF:-1 ,阿拉伯联合酋长国Abu Dhabi Sports 2 HD (Opt-2)
http://adtv.ercdn.net/adsport2/adsport2.m3u8

#EXTINF:-1 ,阿拉伯联合酋长国Abu Dhabi Sports 2 HD (Opt-3)
http://adtv.ercdn.net/adsport2/adsport2_720p.m3u8

#EXTINF:-1 ,阿拉伯联合酋长国Al Arabiya
http://www.elahmad.com/tv/m3u8/arabiya.m3u8?id=aa

#EXTINF:-1 ,阿拉伯联合酋长国Dubai One
http://www.elahmad.com/tv/m3u8/dubaitv.m3u8?id=dubaione

#EXTINF:-1 ,卡塔尔 Al Kass Sports 3
http://www.elahmad.com/tv/m3u8/alkass.m3u8?id=alkass3

#EXTINF:-1 ,卡塔尔 Al Kass Sports 4
http://www.elahmad.com/tv/m3u8/alkass.m3u8?id=alkass4

#EXTINF:-1 ,摩洛哥Al Aoula International
http://cdn-hls.globecast.tv/live/ramdisk/al_aoula_inter/hls_snrt/index.m3u8

#EXTINF:-1 ,摩洛哥Arryadia
http://cdn-hls.globecast.tv/live/ramdisk/arriadia/hls_snrt/index.m3u8

#EXTINF:-1 ,摩洛哥Al Maghribia
http://cdn-hls.globecast.tv/live/ramdisk/al_maghribia_snrt/hls_snrt/index.m3u8

#EXTINF:-1 ,加纳TV Africa (Ghana)
http://africatv.live.net.sa:1935/live/africatv/playlist.m3u8 

#EXTINF:-1 ,天空新闻
http://skydvn-nowtv-atv-prod.skydvn.com/atv/skynews/1404/live/05.m3u8

#EXTINF:-1 ,STLHD
http://playbackn5.aotg-video.astro.com.my/CH1/master_ARENA_8.m3u8

#EXTINF:-1 ,高清时装台WFC
http://wfc.bonus-tv.ru:80/cdn/wfcint/tracks-v2a1/index.m3u8
 

#EXTINF:-1 ,TRAVEL HD
http://31.13.223.104:1935/travel/community.stream/playlist.m3u8 
